layer,feature_id,alpha,d_loss,mean_logit_delta,kl_avg,d_loss_firing,kl_firing,num_positions_firing,d_loss_control,kl_control,num_positions_control,mean_act,max_act,std_act,firing_rate,snippets,label,label_conf
4,17890,4.0,0.5099663496017456,-1.5848644614219665,0.4936502456665039,0.5099663496017456,0.4936502456665039,1827.4,0.0,0.0,0.0,0.00018475961405783892,0.30559239387512205,0.007514062523841858,1.0,[],conditional statements,0.89
4,3456,0.0,0.515598464012146,-1.615626448392868,0.5023280084133148,,2.8819294214248656,15.0,0.515598464012146,0.4709185570478439,1812.4,4.31688266992569,348.9607177734375,35.244751358032225,0.012461988721042871,[],negation,0.85
4,3456,0.5,0.5262459516525269,-1.5980816304683685,0.5096414923667908,,3.6432332038879394,15.0,0.5262459516525269,0.47017318308353423,1812.4,4.31688266992569,348.9607177734375,35.244751358032225,0.012461988721042871,[],negation,0.85
4,3456,1.0,0.5099741220474243,-1.584854120016098,0.4936543583869934,,2.4290812373161317,15.0,0.5099741220474243,0.4695567265152931,1812.4,4.31688266992569,348.9607177734375,35.244751358032225,0.012461988721042871,[],negation,0.85
4,3456,2.0,0.493288254737854,-1.5697357773780822,0.4773941144347191,,1.1753628313541413,15.0,0.493288254737854,0.4686060205101967,1812.4,4.31688266992569,348.9607177734375,35.244751358032225,0.012461988721042871,"[{'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.8395516872406006, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' The arsenal was listed in the National Register of Historic Places in 1970 . Due to its association with the Camden', 'target_token': ' The', 'source_text': ' The arsenal was listed in the National Register of Historic Places in 1970 . Due to its association with the Camden Expedition of 1864 , the arsenal may be included in the Camden Expedition Sites Nat'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.8395516872406006, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' The building and the surrounding park were used for many public purposes throughout the early 20th century . The Tower', 'target_token': ' The', 'source_text': ' The building and the surrounding park were used for many public purposes throughout the early 20th century . The Tower Building served as headquarters for the United Confederate Veterans Reunion , Ma'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.8395516872406006, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' The "" Summaries of Work done at Little Rock Arsenal , C.S.A. "" continue', 'target_token': ' The', 'source_text': ' The "" Summaries of Work done at Little Rock Arsenal , C.S.A. "" continue at about the same pace and scale from August 1862 until August 1863 . Appended to the "" Summary "" for August , 1863 is the omin'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.839551568031311, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' The arsenal was briefly seized once more by Joseph Brooks loyalists during the Brooks @-@ Baxter War of', 'target_token': ' The', 'source_text': ' The arsenal was briefly seized once more by Joseph Brooks loyalists during the Brooks @-@ Baxter War of 1874 . \n'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.1464729309082031, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' In 1864 , after Little Rock fell to the Union Army and the arsenal had been recaptured , General', 'target_token': ' In', 'source_text': ' In 1864 , after Little Rock fell to the Union Army and the arsenal had been recaptured , General Fredrick Steele marched 8 @,@ 500 troops from the arsenal beginning the Camden Expedition . \n'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.4422370195388794, 'snippet_type': 'min_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' Cicely Mary Barker ( 28 June 1895 – 16 February 1973 ) was an English illustrator best known', 'target_token': ' C', 'source_text': "" Cicely Mary Barker ( 28 June 1895 – 16 February 1973 ) was an English illustrator best known for a series of fantasy illustrations depicting fairies and flowers . Barker 's art education began in gir""}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.878983199596405, 'snippet_type': 'min_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' Barker was born the second daughter and youngest child of Walter Barker , a partner in a seed supply company and', 'target_token': ' Barker', 'source_text': ' Barker was born the second daughter and youngest child of Walter Barker , a partner in a seed supply company and an amateur artist , and his wife Mary Eleanor ( Oswald ) Barker on 28 June 1895 at hom'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.8789833784103394, 'snippet_type': 'min_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' Barker was a devout Anglican , and donated her artworks to Christian fundraisers and missionary organizations . She', 'target_token': ' Barker', 'source_text': ' Barker was a devout Anglican , and donated her artworks to Christian fundraisers and missionary organizations . She produced a few Christian @-@ themed books such as The Children ’ s Book of Hymns an'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.8789836764335632, 'snippet_type': 'min_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' Barker was equally proficient in watercolour , pen and ink , oils , and pastels . Kate Greenaway', 'target_token': ' Barker', 'source_text': ' Barker was equally proficient in watercolour , pen and ink , oils , and pastels . Kate Greenaway and the Pre @-@ Raphaelites were the principal influences on her work . She claimed to paint instincti'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.9293234348297119, 'snippet_type': 'min_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' Except for Æsthetic Club meetings , the Tower Building remained largely unoccupied for almost fifty years and', 'target_token': ' Except', 'source_text': ' Except for Æsthetic Club meetings , the Tower Building remained largely unoccupied for almost fifty years and suffered significant deterioration . The Æsthetic Club provided much @-@ needed financial'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.8395516872406006, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' The family of four was moderately well off , and belonged to the lower end of the upper middle class .', 'target_token': ' The', 'source_text': ' The family of four was moderately well off , and belonged to the lower end of the upper middle class . A nanny , a governess , and a cook to prepare special meals for Barker were hired . She spent mu'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.8395516872406006, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' The children in the kindergarten modelled for the Flower Fairies until the kindergarten closed in 1940 . In an', 'target_token': ' The', 'source_text': ' The children in the kindergarten modelled for the Flower Fairies until the kindergarten closed in 1940 . In an interview in 1958 , Barker said , "" My sister ran a kindergarten and I used to borrow he'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.226609230041504, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' Following her father ’ s death in June 1912 , the seventeen @-@ year @-@ old', 'target_token': ' Following', 'source_text': ' Following her father ’ s death in June 1912 , the seventeen @-@ year @-@ old Barker submitted art and poetry to My Magazine , Child ’ s Own , Leading Strings , and Raphael Tuck annuals in an effort t'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.1464729309082031, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' In 1923 , Barker sent her flower fairy paintings to various publishers . Blackie paid £ 25 for 24 paintings', 'target_token': ' In', 'source_text': "" In 1923 , Barker sent her flower fairy paintings to various publishers . Blackie paid £ 25 for 24 paintings with accompanying verses , but it wasn 't until publication of Flower Fairies of the Summer""}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.1464729309082031, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' In 1911 , Raphael Tuck & Sons bought four of Barker \'s "" little drawings "" for half a', 'target_token': ' In', 'source_text': ' In 1911 , Raphael Tuck & Sons bought four of Barker \'s "" little drawings "" for half a sovereign , and published them as postcards . In October 1911 , she won second prize in the Croydon Art Society \''}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.6132794618606567, 'snippet_type': 'min_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' Fairies became a popular theme in art and literature in the early 20th century following the releases of The', 'target_token': ' Fair', 'source_text': ' Fairies became a popular theme in art and literature in the early 20th century following the releases of The Coming of the Fairies by Sir Arthur Conan Doyle , Peter Pan by J.M. Barrie , and the fairy'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.7582831382751465, 'snippet_type': 'min_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': "" Kate Greenaway was a childhood favorite and an influence on her art . Barker 's child subjects wear nostalgic"", 'target_token': ' Kate', 'source_text': "" Kate Greenaway was a childhood favorite and an influence on her art . Barker 's child subjects wear nostalgic clothing as Greenaway 's children do , though Barker 's children are less melancholy and ""}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.8789833784103394, 'snippet_type': 'min_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': "" Barker 's mother died in 1960 , and , in 1961 , Barker moved from 23 The Waldrons to"", 'target_token': ' Barker', 'source_text': "" Barker 's mother died in 1960 , and , in 1961 , Barker moved from 23 The Waldrons to 6 Duppas Avenue in Croydon . She restored a maisonette in Storrington , Sussex , England , bequeathed by her frien""}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.8789833784103394, 'snippet_type': 'min_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' Barker continued to attend evening classes at the Croydon Art School between the 1920s and the 1940s', 'target_token': ' Barker', 'source_text': ' Barker continued to attend evening classes at the Croydon Art School between the 1920s and the 1940s , eventually receiving a teaching position . She took sketching trips to Amberley and Storrington '}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.8789833784103394, 'snippet_type': 'min_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' Barker took correspondence courses in art , probably until about 1919 . In 1908 at 13 years , she entered an', 'target_token': ' Barker', 'source_text': ' Barker took correspondence courses in art , probably until about 1919 . In 1908 at 13 years , she entered an evening class at the Croydon School of Art , and attended the school into the 1940s . In t'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.8395887613296509, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' The Pre @-@ Raphaelites were a strong , lifelong influence on Barker . She once indicated , ""', 'target_token': ' The', 'source_text': ' The Pre @-@ Raphaelites were a strong , lifelong influence on Barker . She once indicated , "" I am to some extent influenced by them — not in any technical sense , but in the choice of subject matter'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.8395887613296509, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' The Children ’ s Book of Hymns ; Blackie , 1929 ; rep . 1933 \n', 'target_token': ' The', 'source_text': ' The Children ’ s Book of Hymns ; Blackie , 1929 ; rep . 1933 \n'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.8179006576538086, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' Our Darling ’ s First Book ( written in collaboration with Dorothy Barker ) ; Blackie , 1929 ', 'target_token': ' Our', 'source_text': ' Our Darling ’ s First Book ( written in collaboration with Dorothy Barker ) ; Blackie , 1929 \n'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.274279236793518, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': "" Religious @-@ themed books include The Children 's Book of Hymns ( 1929 ) and He"", 'target_token': ' Religious', 'source_text': "" Religious @-@ themed books include The Children 's Book of Hymns ( 1929 ) and He Leadeth Me ( 1933 ) , the latter written in collaboration with her sister . Major religious works include the triptych""}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 1.228307843208313, 'snippet_type': 'max_kl', 'token_index': 0, 'window_start': 0, 'window_end': 21, 'text_window': ' National Mission ; Society for the Preservation of Christian Knowledge , 1916 \n', 'target_token': ' National', 'source_text': ' National Mission ; Society for the Preservation of Christian Knowledge , 1916 \n'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.02726401574909687, 'snippet_type': 'min_kl', 'token_index': 184, 'window_start': 164, 'window_end': 205, 'text_window': '', 'target_token': '', 'source_text': ' Barker was a devout Christian , and produced religious @-@ themed works throughout her life . She published eight postcards and five guardian angel birthday cards for the Society for Promoting Christ'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.028246134519577026, 'snippet_type': 'min_kl', 'token_index': 185, 'window_start': 165, 'window_end': 206, 'text_window': '', 'target_token': '', 'source_text': ' Barker was a devout Christian , and produced religious @-@ themed works throughout her life . She published eight postcards and five guardian angel birthday cards for the Society for Promoting Christ'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.029469281435012817, 'snippet_type': 'min_kl', 'token_index': 186, 'window_start': 166, 'window_end': 207, 'text_window': '', 'target_token': '', 'source_text': ' Barker was a devout Christian , and produced religious @-@ themed works throughout her life . She published eight postcards and five guardian angel birthday cards for the Society for Promoting Christ'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.031004920601844788, 'snippet_type': 'min_kl', 'token_index': 187, 'window_start': 167, 'window_end': 208, 'text_window': '', 'target_token': '', 'source_text': ' Barker was a devout Christian , and produced religious @-@ themed works throughout her life . She published eight postcards and five guardian angel birthday cards for the Society for Promoting Christ'}, {'layer': 4, 'feature_id': 3456, 'alpha': 2, 'kl_value': 0.03295174986124039, 'snippet_type': 'min_kl', 'token_index': 188, 'window_start': 168, 'window_end': 209, 'text_window': '', 'target_token': '', 'source_text': ' Barker was a devout Christian , and produced religious @-@ themed works throughout her life . She published eight postcards and five guardian angel birthday cards for the Society for Promoting Christ'}]",negation,0.85
4,3456,4.0,0.48530867099761965,-1.5549177646636962,0.4693353399634361,,0.5955257683992385,15.0,0.48530867099761965,0.4674026772379875,1812.4,4.31688266992569,348.9607177734375,35.244751358032225,0.012461988721042871,[],negation,0.85
4,12345,0.0,0.5099718809127808,-1.584854429960251,0.4936538219451904,-0.116336989402771,0.36294419392943383,0.3,0.5100842714309692,0.49358144998550413,1827.1,0.00010248551043332555,0.26875313818454744,0.0052371337544173,0.00011458482767920942,[],plural forms,0.8
4,12345,0.5,0.5099730730056763,-1.5848542869091033,0.4936541199684143,-0.116336989402771,0.3630738124251366,0.3,0.5100855112075806,0.49358162879943845,1827.1,0.00010248551043332555,0.26875313818454744,0.0052371337544173,0.00011458482767920942,[],plural forms,0.8
4,12345,1.0,0.5099741220474243,-1.584854120016098,0.4936543583869934,-0.116336989402771,0.3630157560110092,0.3,0.5100865125656128,0.4935818463563919,1827.1,0.00010248551043332555,0.26875313818454744,0.0052371337544173,0.00011458482767920942,[],plural forms,0.8
4,12345,2.0,0.5099755525588989,-1.5848537385463715,0.49365466833114624,-0.116336989402771,0.36234102472662927,0.3,0.5100880861282349,0.49358236193656924,1827.1,0.00010248551043332555,0.26875313818454744,0.0052371337544173,0.00011458482767920942,[],plural forms,0.8
4,12345,4.0,0.5099759817123413,-1.5848535001277924,0.4936545521020889,-0.116336989402771,0.35885346233844756,0.3,0.5100884675979614,0.49358366131782533,1827.1,0.00010248551043332555,0.26875313818454744,0.0052371337544173,0.00011458482767920942,[],plural forms,0.8
4,7890,0.0,0.5099745512008667,-1.58485466837883,0.4936543881893158,0.5099745512008667,0.4936543881893158,1827.4,0.0,0.0,0.0,1.3646339357364923e-05,0.03881019055843353,0.000727747892960906,1.0,[],infinitive verbs,0.68
4,7890,0.5,0.5099743127822876,-1.584854406118393,0.49365437030792236,0.5099743127822876,0.49365437030792236,1827.4,0.0,0.0,0.0,1.3646339357364923e-05,0.03881019055843353,0.000727747892960906,1.0,[],infinitive verbs,0.68
4,7890,1.0,0.5099741220474243,-1.584854120016098,0.4936543583869934,0.5099741220474243,0.4936543583869934,1827.4,0.0,0.0,0.0,1.3646339357364923e-05,0.03881019055843353,0.000727747892960906,1.0,[],infinitive verbs,0.68
